OrderDetailID,OrderID,ProductID,Quantity,Discount
OD03994,O1300,P015,2,10
OD03995,O1300,P026,2,20
OD03996,O1300,P004,2,20
OD03997,O1300,P043,1,15
OD03998,O1300,P011,1,0
OD03999,O1301,P013,4,10
OD04000,O1301,P031,5,5
OD04001,O1301,P017,1,10
OD04002,O1301,P006,4,5
OD04003,O1301,P037,5,5
OD04004,O1302,P011,1,20
OD04005,O1302,P021,4,0
OD04006,O1302,P049,2,0
OD04007,O1302,P037,4,20
OD04008,O1303,P014,5,5
OD04009,O1303,P006,1,0
OD04010,O1303,P004,2,20
OD04011,O1304,P036,5,0
OD04012,O1304,P018,2,15
OD04013,O1304,P026,1,5
OD04014,O1305,P007,5,0
OD04015,O1305,P044,5,0
OD04016,O1305,P030,4,15
OD04017,O1305,P048,4,10
OD04018,O1305,P029,2,0
OD04019,O1306,P032,1,20
OD04020,O1306,P027,1,15
OD04021,O1307,P023,3,5
OD04022,O1307,P034,2,10
OD04023,O1307,P037,3,10
OD04024,O1307,P007,1,20
OD04025,O1307,P009,5,20
OD04026,O1308,P012,5,5
OD04027,O1308,P007,1,0
OD04028,O1308,P032,1,0
OD04029,O1308,P040,2,10
OD04030,O1308,P044,1,10
OD04031,O1309,P012,4,5
OD04032,O1309,P038,3,5
OD04033,O1310,P022,1,10
OD04034,O1310,P043,5,0
OD04035,O1310,P024,1,0
OD04036,O1311,P023,2,15
OD04037,O1311,P021,5,10
OD04038,O1311,P047,1,15
OD04039,O1311,P010,5,15
OD04040,O1311,P005,2,20
OD04041,O1312,P037,3,0
OD04042,O1312,P046,3,20
OD04043,O1312,P008,5,15
OD04044,O1312,P039,4,0
OD04045,O1313,P016,5,0
OD04046,O1314,P044,5,5
OD04047,O1314,P017,1,10
OD04048,O1315,P017,2,20
OD04049,O1315,P006,3,20
OD04050,O1315,P027,5,0
OD04051,O1316,P020,4,5
OD04052,O1316,P040,2,15
OD04053,O1316,P029,1,0
OD04054,O1316,P008,4,20
OD04055,O1317,P032,2,20
OD04056,O1317,P027,3,15
OD04057,O1317,P024,2,10
OD04058,O1317,P005,5,0
OD04059,O1317,P016,3,20
OD04060,O1318,P026,1,15
OD04061,O1318,P005,2,20
OD04062,O1318,P048,1,5
OD04063,O1318,P043,5,20
OD04064,O1319,P033,3,10
OD04065,O1319,P050,3,0
OD04066,O1319,P002,1,10
OD04067,O1319,P043,1,15
OD04068,O1319,P015,2,5
OD04069,O1320,P035,1,10
OD04070,O1321,P047,2,15
OD04071,O1321,P042,2,5
OD04072,O1321,P023,1,20
OD04073,O1321,P008,4,20
OD04074,O1322,P009,4,0
OD04075,O1322,P026,2,15
OD04076,O1322,P036,2,0
OD04077,O1322,P015,5,20
OD04078,O1322,P025,3,0
OD04079,O1323,P033,3,0
OD04080,O1323,P045,2,15
OD04081,O1324,P039,2,5
OD04082,O1324,P043,3,5
OD04083,O1324,P036,3,20
OD04084,O1324,P025,1,5
OD04085,O1324,P037,5,10
OD04086,O1325,P026,4,10
OD04087,O1325,P022,1,10
OD04088,O1326,P036,1,0
OD04089,O1326,P002,5,5
OD04090,O1326,P049,5,0
OD04091,O1326,P005,5,10
OD04092,O1326,P031,5,5
OD04093,O1327,P026,4,10
OD04094,O1327,P006,2,0
OD04095,O1328,P014,2,0
OD04096,O1328,P034,2,15
OD04097,O1329,P017,2,15
OD04098,O1329,P039,2,15
OD04099,O1329,P002,2,15
OD04100,O1330,P045,4,20
OD04101,O1330,P046,4,10
OD04102,O1330,P015,1,10
OD04103,O1330,P020,5,10
OD04104,O1330,P027,1,5
OD04105,O1331,P016,4,20
OD04106,O1331,P024,3,5
OD04107,O1331,P040,1,15
OD04108,O1332,P028,4,5
OD04109,O1332,P009,4,15
OD04110,O1332,P005,5,10
OD04111,O1332,P046,4,5
OD04112,O1333,P045,1,5
OD04113,O1333,P031,2,20
OD04114,O1333,P041,3,5
OD04115,O1333,P039,5,0
OD04116,O1333,P047,1,15
OD04117,O1334,P020,2,10
OD04118,O1334,P012,3,20
OD04119,O1335,P030,4,5
OD04120,O1336,P037,3,10
OD04121,O1337,P041,3,0
OD04122,O1337,P047,3,0
OD04123,O1337,P020,4,5
OD04124,O1337,P037,1,10
OD04125,O1337,P010,4,10
OD04126,O1338,P006,1,20
OD04127,O1338,P005,2,10
OD04128,O1338,P046,3,15
OD04129,O1338,P049,5,5
OD04130,O1339,P013,2,20
OD04131,O1339,P027,3,5
OD04132,O1339,P038,5,5
OD04133,O1339,P044,1,20
OD04134,O1339,P019,1,15
OD04135,O1340,P034,3,0
OD04136,O1341,P034,5,20
OD04137,O1341,P036,3,15
OD04138,O1341,P048,5,20
OD04139,O1341,P002,3,20
OD04140,O1341,P019,4,10
OD04141,O1342,P018,3,5
OD04142,O1343,P045,5,0
OD04143,O1343,P006,3,5
OD04144,O1343,P010,5,10
OD04145,O1343,P037,1,20
OD04146,O1343,P026,5,10
OD04147,O1344,P019,3,5
OD04148,O1344,P046,4,0
OD04149,O1344,P021,5,5
OD04150,O1344,P018,3,0
OD04151,O1344,P020,4,15
OD04152,O1345,P032,4,15
OD04153,O1345,P002,4,20
OD04154,O1345,P026,1,0
OD04155,O1345,P025,1,5
OD04156,O1345,P007,5,0
OD04157,O1346,P026,4,20
OD04158,O1347,P035,5,0
OD04159,O1347,P045,5,15
OD04160,O1347,P047,1,20
OD04161,O1348,P033,2,15
OD04162,O1348,P031,2,5
OD04163,O1348,P023,2,20
OD04164,O1349,P034,2,5
OD04165,O1349,P008,3,20
OD04166,O1350,P037,2,10
OD04167,O1351,P016,1,0
OD04168,O1351,P023,3,15
OD04169,O1351,P027,5,10
OD04170,O1352,P041,1,10
OD04171,O1352,P020,4,15
OD04172,O1353,P042,5,20
OD04173,O1354,P039,2,15
OD04174,O1354,P044,5,20
OD04175,O1354,P023,1,15
OD04176,O1354,P008,1,10
OD04177,O1355,P013,2,0
OD04178,O1355,P016,3,15
OD04179,O1355,P009,1,5
OD04180,O1355,P047,2,0
OD04181,O1355,P046,3,15
OD04182,O1356,P050,4,5
OD04183,O1357,P025,4,20
OD04184,O1357,P038,1,15
OD04185,O1357,P045,3,20
OD04186,O1357,P042,2,5
OD04187,O1358,P007,2,15
OD04188,O1358,P016,5,0
OD04189,O1359,P014,4,20
OD04190,O1359,P038,1,15
OD04191,O1360,P029,3,5
OD04192,O1361,P023,1,20
OD04193,O1361,P037,3,10
OD04194,O1362,P026,4,20
OD04195,O1362,P007,4,0
OD04196,O1362,P012,2,0
OD04197,O1363,P027,5,0
OD04198,O1364,P043,3,0
OD04199,O1364,P041,4,20
OD04200,O1364,P034,2,10
OD04201,O1364,P014,5,0
OD04202,O1365,P041,3,20
OD04203,O1365,P019,5,0
OD04204,O1366,P043,5,15
OD04205,O1366,P032,4,20
OD04206,O1366,P038,5,20
OD04207,O1366,P050,4,0
OD04208,O1366,P023,2,15
OD04209,O1367,P016,1,15
OD04210,O1367,P035,3,20
OD04211,O1368,P034,1,20
OD04212,O1368,P046,1,20
OD04213,O1368,P007,3,20
OD04214,O1369,P003,3,10
OD04215,O1369,P005,4,10
OD04216,O1370,P047,5,0
OD04217,O1371,P032,1,0
OD04218,O1371,P046,4,15
OD04219,O1371,P019,3,15
OD04220,O1372,P006,3,0
OD04221,O1372,P047,5,15
OD04222,O1372,P036,3,10
OD04223,O1372,P005,1,15
OD04224,O1373,P047,4,0
OD04225,O1374,P040,2,20
OD04226,O1375,P023,3,15
OD04227,O1376,P037,3,0
OD04228,O1376,P023,5,15
OD04229,O1376,P014,4,10
OD04230,O1376,P050,3,5
OD04231,O1376,P044,4,10
OD04232,O1377,P016,3,10
OD04233,O1378,P043,5,20
OD04234,O1379,P009,1,0
OD04235,O1379,P029,2,20
OD04236,O1379,P003,3,0
OD04237,O1379,P039,2,10
OD04238,O1379,P043,3,5
OD04239,O1380,P009,3,20
OD04240,O1380,P007,4,20
OD04241,O1381,P030,3,10
OD04242,O1381,P003,1,20
OD04243,O1381,P004,1,15
OD04244,O1381,P035,2,20
OD04245,O1381,P018,4,5
OD04246,O1382,P044,2,5
OD04247,O1382,P040,2,5
OD04248,O1382,P011,5,10
OD04249,O1382,P017,4,5
OD04250,O1383,P039,4,5
OD04251,O1383,P017,1,0
OD04252,O1383,P010,4,5
OD04253,O1384,P044,5,20
OD04254,O1384,P040,2,10
OD04255,O1384,P050,5,5
OD04256,O1385,P025,5,20
OD04257,O1385,P050,5,10
OD04258,O1385,P047,3,0
OD04259,O1385,P037,1,5
OD04260,O1386,P010,2,20
OD04261,O1386,P005,1,20
OD04262,O1386,P021,2,5
OD04263,O1386,P046,4,5
OD04264,O1387,P032,5,0
OD04265,O1388,P017,5,20
OD04266,O1388,P023,3,20
OD04267,O1388,P014,4,0
OD04268,O1388,P028,2,0
OD04269,O1388,P042,2,10
OD04270,O1389,P024,1,15
OD04271,O1389,P007,2,10
OD04272,O1390,P044,3,20
OD04273,O1390,P008,5,10
OD04274,O1390,P004,2,15
OD04275,O1390,P012,4,10
OD04276,O1391,P027,3,5
OD04277,O1391,P012,1,15
OD04278,O1391,P044,4,5
OD04279,O1391,P007,3,20
OD04280,O1392,P014,4,15
OD04281,O1392,P017,2,10
OD04282,O1392,P049,2,15
OD04283,O1393,P050,4,0
OD04284,O1393,P005,3,15
OD04285,O1394,P019,5,0
OD04286,O1394,P024,3,5
OD04287,O1395,P008,1,0
OD04288,O1395,P037,4,0
OD04289,O1395,P043,2,0
OD04290,O1395,P031,4,20
OD04291,O1396,P002,3,10
OD04292,O1396,P042,4,10
OD04293,O1396,P040,5,20
OD04294,O1397,P013,4,20
OD04295,O1398,P045,5,10
OD04296,O1398,P018,1,20
OD04297,O1398,P038,2,5
OD04298,O1399,P034,5,20
OD04299,O1399,P004,3,10
OD04300,O1399,P002,1,20
OD04301,O1399,P032,5,15
OD04302,O1399,P050,2,0
OD04303,O1400,P010,3,15
OD04304,O1400,P017,1,20
OD04305,O1400,P008,2,15
OD04306,O1400,P047,3,5
OD04307,O1400,P044,4,10
OD04308,O1401,P020,1,5
OD04309,O1401,P019,2,0
OD04310,O1401,P021,1,0
OD04311,O1401,P012,2,5
OD04312,O1402,P024,5,0
OD04313,O1402,P016,2,0
OD04314,O1402,P003,2,15
OD04315,O1403,P041,5,0
OD04316,O1403,P033,3,10
OD04317,O1403,P017,5,20
OD04318,O1403,P044,1,5
OD04319,O1404,P013,3,15
OD04320,O1404,P024,3,10
OD04321,O1405,P030,5,20
OD04322,O1405,P011,5,0
OD04323,O1405,P012,5,20
OD04324,O1405,P049,5,20
OD04325,O1406,P037,1,20
OD04326,O1406,P005,3,5
OD04327,O1406,P007,4,5
OD04328,O1407,P028,4,10
OD04329,O1407,P040,2,20
OD04330,O1407,P049,4,5
OD04331,O1408,P031,3,0
OD04332,O1408,P038,3,5
OD04333,O1408,P020,5,5
OD04334,O1408,P028,5,0
OD04335,O1408,P004,4,10
OD04336,O1409,P001,1,0
OD04337,O1409,P047,3,15
OD04338,O1409,P023,4,5
OD04339,O1409,P011,3,5
OD04340,O1410,P043,5,20
OD04341,O1411,P046,4,15
OD04342,O1411,P037,4,0
OD04343,O1411,P023,3,15
OD04344,O1412,P004,5,10
OD04345,O1412,P039,3,10
OD04346,O1412,P047,4,15
OD04347,O1412,P005,5,10
OD04348,O1412,P023,5,5
OD04349,O1413,P011,1,0
OD04350,O1414,P012,3,5
OD04351,O1414,P013,4,15
OD04352,O1415,P028,1,15
OD04353,O1416,P048,1,15
OD04354,O1416,P028,2,20
OD04355,O1416,P035,4,5
OD04356,O1416,P042,3,15
OD04357,O1417,P005,4,5
OD04358,O1417,P040,1,5
OD04359,O1417,P029,3,15
OD04360,O1417,P025,3,0
OD04361,O1418,P014,1,10
OD04362,O1419,P019,3,10
OD04363,O1420,P007,4,10
OD04364,O1420,P031,5,20
OD04365,O1421,P047,4,15
OD04366,O1422,P003,1,0
OD04367,O1422,P010,5,20
OD04368,O1423,P002,1,5
OD04369,O1423,P031,1,15
OD04370,O1424,P010,2,15
OD04371,O1424,P012,3,0
OD04372,O1424,P019,4,10
OD04373,O1424,P013,1,10
OD04374,O1425,P031,3,0
OD04375,O1425,P015,1,10
OD04376,O1426,P019,4,0
OD04377,O1426,P014,3,20
OD04378,O1426,P005,1,5
OD04379,O1427,P027,5,0
OD04380,O1427,P005,1,0
OD04381,O1427,P033,5,5
OD04382,O1428,P003,5,20
OD04383,O1428,P006,2,10
OD04384,O1428,P017,5,15
OD04385,O1428,P028,2,10
OD04386,O1429,P008,1,20
OD04387,O1429,P029,3,5
OD04388,O1429,P043,2,20
OD04389,O1429,P004,2,5
OD04390,O1429,P041,2,15
OD04391,O1430,P012,5,5
OD04392,O1430,P014,2,10
OD04393,O1430,P027,3,20
OD04394,O1430,P002,5,20
OD04395,O1431,P035,5,20
OD04396,O1431,P012,4,10
OD04397,O1431,P028,4,5
OD04398,O1431,P006,5,20
OD04399,O1431,P009,3,5
OD04400,O1432,P034,3,5
OD04401,O1432,P023,1,0
OD04402,O1433,P025,5,20
OD04403,O1434,P049,2,10
OD04404,O1435,P009,5,0
OD04405,O1435,P034,1,0
OD04406,O1435,P007,4,10
OD04407,O1435,P045,3,5
OD04408,O1435,P048,4,15
OD04409,O1436,P007,4,5
OD04410,O1436,P018,3,0
OD04411,O1436,P032,4,10
OD04412,O1436,P005,3,20
OD04413,O1436,P047,1,15
OD04414,O1437,P025,2,5
OD04415,O1437,P002,1,0
OD04416,O1437,P011,3,10
OD04417,O1437,P017,3,0
OD04418,O1438,P026,3,5
OD04419,O1438,P050,5,5
OD04420,O1438,P035,2,10
OD04421,O1438,P020,3,0
OD04422,O1438,P032,4,0
OD04423,O1439,P023,4,5
OD04424,O1440,P020,3,5
OD04425,O1440,P005,3,10
OD04426,O1440,P026,4,10
OD04427,O1440,P012,2,20
OD04428,O1441,P030,2,15
OD04429,O1441,P015,3,20
OD04430,O1441,P007,1,15
OD04431,O1441,P005,1,5
OD04432,O1441,P032,5,5
OD04433,O1442,P025,2,5
OD04434,O1442,P008,4,20
OD04435,O1442,P041,4,20
OD04436,O1442,P020,5,5
OD04437,O1443,P016,5,10
OD04438,O1443,P026,2,5
OD04439,O1444,P040,3,15
OD04440,O1445,P001,5,15
OD04441,O1446,P040,4,15
OD04442,O1447,P014,3,10
OD04443,O1447,P018,5,20
OD04444,O1447,P015,5,5
OD04445,O1448,P001,5,5
OD04446,O1448,P018,5,0
OD04447,O1448,P045,3,10
OD04448,O1449,P023,1,10
OD04449,O1449,P001,5,15
OD04450,O1450,P045,1,10
OD04451,O1450,P037,1,20
OD04452,O1451,P035,3,20
OD04453,O1451,P004,4,20
OD04454,O1452,P046,5,20
OD04455,O1452,P029,2,15
OD04456,O1453,P008,4,5
OD04457,O1453,P038,3,10
OD04458,O1453,P045,1,5
OD04459,O1453,P016,3,0
OD04460,O1453,P027,2,15
OD04461,O1454,P027,3,20
OD04462,O1454,P023,5,20
OD04463,O1455,P018,2,15
OD04464,O1456,P003,3,0
OD04465,O1456,P029,1,0
OD04466,O1456,P028,2,0
OD04467,O1456,P023,2,5
OD04468,O1457,P017,4,10
OD04469,O1457,P006,3,10
OD04470,O1457,P032,2,10
OD04471,O1457,P018,2,20
OD04472,O1458,P031,4,20
OD04473,O1458,P007,2,10
OD04474,O1458,P026,5,15
OD04475,O1458,P011,3,10
OD04476,O1459,P042,1,0
OD04477,O1459,P007,3,15
OD04478,O1459,P002,5,0
OD04479,O1460,P034,5,0
OD04480,O1460,P010,3,5
OD04481,O1461,P002,4,5
OD04482,O1461,P040,4,20
OD04483,O1461,P014,4,20
OD04484,O1461,P047,5,5
OD04485,O1461,P025,1,15
OD04486,O1462,P041,1,0
OD04487,O1462,P007,1,10
OD04488,O1463,P020,1,20
OD04489,O1463,P035,3,5
OD04490,O1463,P042,2,10
OD04491,O1464,P022,3,20
OD04492,O1464,P017,1,15
OD04493,O1464,P002,5,0
OD04494,O1464,P024,4,15
OD04495,O1465,P005,1,15
OD04496,O1465,P050,4,5
OD04497,O1465,P023,1,20
OD04498,O1466,P026,5,20
OD04499,O1467,P009,5,5
OD04500,O1468,P002,5,0
OD04501,O1468,P023,5,0
OD04502,O1468,P030,3,5
OD04503,O1468,P017,5,20
OD04504,O1468,P027,1,10
OD04505,O1469,P028,1,15
OD04506,O1469,P030,5,15
OD04507,O1469,P014,1,20
OD04508,O1470,P035,5,15
OD04509,O1470,P029,1,20
OD04510,O1470,P045,4,0
OD04511,O1471,P005,4,15
OD04512,O1471,P043,4,0
OD04513,O1471,P007,2,0
OD04514,O1472,P019,2,10
OD04515,O1472,P010,3,20
OD04516,O1472,P043,2,10
OD04517,O1472,P026,5,10
OD04518,O1472,P003,2,0
OD04519,O1473,P005,5,20
OD04520,O1473,P007,3,5
OD04521,O1473,P029,4,10
OD04522,O1473,P003,2,20
OD04523,O1473,P019,2,10
OD04524,O1474,P042,3,0
OD04525,O1474,P012,4,15
OD04526,O1474,P004,2,10
OD04527,O1474,P039,2,20
OD04528,O1475,P048,4,5
OD04529,O1476,P009,4,20
OD04530,O1477,P038,3,5
OD04531,O1477,P014,4,15
OD04532,O1477,P026,2,0
OD04533,O1477,P024,3,20
OD04534,O1478,P042,1,15
OD04535,O1478,P025,1,15
OD04536,O1478,P033,3,0
OD04537,O1479,P006,3,5
OD04538,O1479,P050,1,20
OD04539,O1480,P017,2,20
OD04540,O1480,P013,2,20
OD04541,O1481,P015,4,5
OD04542,O1481,P016,5,5
OD04543,O1481,P025,3,0
OD04544,O1482,P040,1,20
OD04545,O1483,P040,2,5
OD04546,O1483,P046,4,15
OD04547,O1483,P045,3,20
OD04548,O1484,P022,1,15
OD04549,O1485,P046,2,10
OD04550,O1485,P006,2,10
OD04551,O1485,P025,4,20
OD04552,O1486,P008,1,5
OD04553,O1486,P041,5,0
OD04554,O1487,P045,1,0
OD04555,O1488,P026,2,15
OD04556,O1488,P043,2,5
OD04557,O1489,P048,3,5
OD04558,O1490,P014,2,10
OD04559,O1490,P037,5,5
OD04560,O1491,P048,5,0
OD04561,O1491,P034,2,10
OD04562,O1491,P028,3,20
OD04563,O1492,P007,2,0
OD04564,O1492,P050,5,0
OD04565,O1492,P009,4,15
OD04566,O1492,P027,5,20
OD04567,O1493,P012,5,15
OD04568,O1494,P003,5,0
OD04569,O1494,P035,5,0
OD04570,O1494,P043,1,15
OD04571,O1494,P040,5,0
OD04572,O1495,P039,1,15
OD04573,O1495,P047,5,0
OD04574,O1496,P029,3,0
OD04575,O1496,P028,5,5
OD04576,O1496,P045,1,10
OD04577,O1496,P012,3,5
OD04578,O1496,P005,5,0
OD04579,O1497,P037,3,15
OD04580,O1497,P031,5,0
OD04581,O1498,P010,3,0
OD04582,O1498,P044,3,15
OD04583,O1499,P037,3,5
OD04584,O1499,P010,2,0
OD04585,O1499,P009,3,15
OD04586,O1500,P050,2,15
OD04587,O1500,P017,4,0
OD04588,O1500,P020,4,20
OD04589,O1501,P031,4,10
OD04590,O1501,P001,1,20
OD04591,O1501,P008,3,15
OD04592,O1501,P019,5,5
OD04593,O1502,P032,3,0
OD04594,O1502,P044,4,20
OD04595,O1502,P037,5,5
OD04596,O1502,P021,2,5
OD04597,O1503,P041,5,10
OD04598,O1503,P017,4,10
OD04599,O1503,P022,4,15
OD04600,O1503,P012,2,20
OD04601,O1504,P044,2,20
OD04602,O1505,P019,2,15
OD04603,O1506,P023,2,15
OD04604,O1506,P025,1,10
OD04605,O1507,P042,5,5
OD04606,O1507,P001,4,5
OD04607,O1507,P022,4,5
OD04608,O1507,P015,1,0
OD04609,O1507,P002,2,0
OD04610,O1508,P001,5,15
OD04611,O1509,P040,2,10
OD04612,O1509,P006,1,5
OD04613,O1509,P002,1,15
OD04614,O1509,P022,2,10
OD04615,O1509,P045,1,5
OD04616,O1510,P015,1,0
OD04617,O1510,P038,4,5
OD04618,O1510,P025,5,0
OD04619,O1510,P048,5,0
OD04620,O1511,P014,4,10
OD04621,O1511,P008,5,15
OD04622,O1512,P029,2,10
OD04623,O1513,P015,2,5
OD04624,O1513,P013,1,15
OD04625,O1513,P033,5,0
OD04626,O1514,P003,3,5
OD04627,O1514,P049,1,5
OD04628,O1514,P014,4,10
OD04629,O1514,P008,1,10
OD04630,O1515,P043,4,5
OD04631,O1515,P038,5,5
OD04632,O1516,P002,2,20
OD04633,O1517,P038,1,0
OD04634,O1518,P019,2,15
OD04635,O1518,P037,5,0
OD04636,O1518,P046,4,10
OD04637,O1518,P039,4,15
OD04638,O1519,P030,2,20
OD04639,O1519,P031,1,10
OD04640,O1519,P023,3,0
OD04641,O1519,P047,1,15
OD04642,O1519,P002,2,10
OD04643,O1520,P005,3,0
OD04644,O1521,P010,5,5
OD04645,O1521,P016,1,20
OD04646,O1521,P025,3,20
OD04647,O1521,P013,2,0
OD04648,O1522,P041,3,5
OD04649,O1522,P008,1,5
OD04650,O1522,P046,4,0
OD04651,O1522,P016,2,5
OD04652,O1523,P020,2,5
OD04653,O1523,P033,5,0
OD04654,O1523,P026,1,20
OD04655,O1524,P035,1,0
OD04656,O1524,P002,2,5
OD04657,O1525,P043,2,5
OD04658,O1525,P023,3,0
OD04659,O1526,P033,2,15
OD04660,O1526,P042,1,15
OD04661,O1526,P002,3,5
OD04662,O1527,P028,5,20
OD04663,O1527,P038,2,15
OD04664,O1527,P041,4,20
OD04665,O1527,P014,3,20
OD04666,O1528,P009,2,5
OD04667,O1528,P018,4,20
OD04668,O1528,P050,3,15
OD04669,O1529,P017,2,5
OD04670,O1529,P009,2,15
OD04671,O1529,P008,2,20
OD04672,O1529,P015,5,10
OD04673,O1529,P012,1,0
OD04674,O1530,P013,5,0
OD04675,O1530,P039,4,0
OD04676,O1530,P025,3,0
OD04677,O1530,P046,4,5
OD04678,O1530,P040,3,10
OD04679,O1531,P031,1,0
OD04680,O1531,P026,1,15
OD04681,O1532,P050,3,20
OD04682,O1533,P028,4,5
OD04683,O1533,P009,1,15
OD04684,O1533,P029,1,5
OD04685,O1534,P021,4,5
OD04686,O1535,P023,1,0
OD04687,O1535,P033,5,5
OD04688,O1536,P039,1,15
OD04689,O1536,P001,1,0
OD04690,O1537,P034,3,10
OD04691,O1537,P029,5,5
OD04692,O1538,P041,2,20
OD04693,O1538,P019,3,10
OD04694,O1539,P004,5,15
OD04695,O1539,P015,4,5
OD04696,O1539,P032,5,10
OD04697,O1540,P041,4,15
OD04698,O1541,P046,1,15
OD04699,O1542,P037,1,0
OD04700,O1542,P014,1,5
OD04701,O1542,P011,2,15
OD04702,O1542,P050,2,10
OD04703,O1543,P044,1,10
OD04704,O1544,P036,1,5
OD04705,O1544,P023,4,20
OD04706,O1545,P035,3,0
OD04707,O1546,P017,3,20
OD04708,O1546,P011,1,20
OD04709,O1546,P042,2,0
OD04710,O1546,P003,2,5
OD04711,O1546,P024,4,5
OD04712,O1547,P024,1,5
OD04713,O1547,P028,3,20
OD04714,O1547,P040,3,15
OD04715,O1547,P050,3,10
OD04716,O1547,P009,3,5
OD04717,O1548,P038,2,15
OD04718,O1548,P018,4,10
OD04719,O1548,P042,4,0
OD04720,O1548,P048,1,15
OD04721,O1548,P013,5,5
OD04722,O1549,P019,2,0
OD04723,O1549,P044,2,10
OD04724,O1549,P041,1,15
OD04725,O1550,P010,4,0
OD04726,O1550,P035,1,15
OD04727,O1550,P009,3,10
OD04728,O1551,P011,3,5
OD04729,O1551,P025,5,0
OD04730,O1551,P002,5,15
OD04731,O1552,P039,4,10
OD04732,O1553,P018,4,15
OD04733,O1554,P034,4,0
OD04734,O1554,P043,5,5
OD04735,O1554,P009,4,0
OD04736,O1554,P001,4,10
OD04737,O1554,P039,3,20
OD04738,O1555,P026,2,20
OD04739,O1555,P010,4,10
OD04740,O1555,P001,5,20
OD04741,O1556,P022,2,0
OD04742,O1556,P007,1,0
OD04743,O1557,P031,5,10
OD04744,O1557,P013,5,15
OD04745,O1557,P015,2,0
OD04746,O1557,P016,2,20
OD04747,O1557,P048,5,5
OD04748,O1558,P027,2,5
OD04749,O1558,P006,1,10
OD04750,O1558,P045,5,15
OD04751,O1559,P036,5,10
OD04752,O1559,P033,4,5
OD04753,O1560,P014,2,0
OD04754,O1560,P011,2,5
OD04755,O1560,P022,4,10
OD04756,O1560,P045,3,10
OD04757,O1560,P015,3,5
OD04758,O1561,P041,1,10
OD04759,O1561,P030,4,5
OD04760,O1561,P040,4,20
OD04761,O1561,P048,3,10
OD04762,O1562,P050,2,10
OD04763,O1562,P048,4,20
OD04764,O1562,P020,3,5
OD04765,O1562,P030,5,20
OD04766,O1562,P028,1,5
OD04767,O1563,P017,2,5
OD04768,O1563,P033,2,10
OD04769,O1563,P025,2,15
OD04770,O1564,P024,3,10
OD04771,O1564,P039,1,5
OD04772,O1564,P025,1,10
OD04773,O1565,P016,5,0
OD04774,O1565,P046,3,20
OD04775,O1565,P018,3,0
OD04776,O1566,P044,3,0
OD04777,O1567,P035,4,15
OD04778,O1567,P037,4,15
OD04779,O1567,P043,3,10
OD04780,O1567,P002,2,15
OD04781,O1568,P024,1,5
OD04782,O1569,P047,4,10
OD04783,O1569,P048,1,15
OD04784,O1570,P039,3,5
OD04785,O1571,P008,4,10
OD04786,O1571,P029,3,0
OD04787,O1571,P038,4,0
OD04788,O1572,P037,4,20
OD04789,O1572,P048,5,20
OD04790,O1573,P027,5,0
OD04791,O1573,P030,5,5
OD04792,O1574,P031,2,20
OD04793,O1574,P029,3,5
OD04794,O1574,P010,1,20
OD04795,O1574,P027,5,5
OD04796,O1574,P011,1,10
OD04797,O1575,P007,5,20
OD04798,O1575,P034,5,5
OD04799,O1576,P037,5,20
OD04800,O1577,P041,4,5
OD04801,O1578,P044,1,10
OD04802,O1579,P024,1,15
OD04803,O1579,P025,2,10
OD04804,O1579,P036,1,0
OD04805,O1579,P014,2,20
OD04806,O1580,P034,1,15
OD04807,O1580,P029,1,15
OD04808,O1580,P009,1,15
OD04809,O1580,P041,3,10
OD04810,O1580,P050,1,20
OD04811,O1581,P002,1,0
OD04812,O1581,P041,5,0
OD04813,O1581,P046,3,10
OD04814,O1581,P043,5,5
OD04815,O1581,P020,3,0
OD04816,O1582,P046,4,15
OD04817,O1582,P011,2,20
OD04818,O1582,P007,3,0
OD04819,O1582,P013,1,0
OD04820,O1583,P017,3,5
OD04821,O1583,P015,5,0
OD04822,O1583,P045,4,15
OD04823,O1583,P033,3,5
OD04824,O1583,P041,2,10
OD04825,O1584,P022,1,10
OD04826,O1584,P033,1,5
OD04827,O1584,P039,3,0
OD04828,O1585,P024,2,20
OD04829,O1586,P017,5,10
OD04830,O1586,P046,3,0
OD04831,O1587,P006,3,5
OD04832,O1587,P025,4,20
OD04833,O1587,P032,1,15
OD04834,O1587,P011,5,20
OD04835,O1587,P036,2,15
OD04836,O1588,P042,2,20
OD04837,O1588,P021,2,0
OD04838,O1589,P012,2,10
OD04839,O1589,P009,4,5
OD04840,O1589,P023,4,15
OD04841,O1589,P029,2,15
OD04842,O1590,P005,4,0
OD04843,O1590,P030,2,20
OD04844,O1590,P012,3,10
OD04845,O1590,P011,1,15
OD04846,O1591,P013,2,0
OD04847,O1591,P039,4,5
OD04848,O1591,P009,2,0
OD04849,O1592,P027,1,0
OD04850,O1592,P005,3,5
OD04851,O1592,P013,3,20
OD04852,O1592,P003,4,20
OD04853,O1592,P024,2,0
OD04854,O1593,P036,2,5
OD04855,O1593,P018,2,15
OD04856,O1593,P016,1,10
OD04857,O1593,P030,1,15
OD04858,O1593,P045,3,20
OD04859,O1594,P041,4,15
OD04860,O1595,P033,4,10
OD04861,O1595,P015,1,20
OD04862,O1595,P027,3,20
OD04863,O1595,P035,1,20
OD04864,O1595,P036,2,15
OD04865,O1596,P038,2,10
OD04866,O1596,P034,2,10
