OrderID,CustomerID,OrderDate,PaymentMode,Region
O1901,C164,2023-08-14,UPI,South
O1902,C057,2024-01-21,Cash,East
O1903,C174,2023-04-22,Net Banking,North
O1904,C426,2024-09-20,Net Banking,East
O1905,C271,2024-06-28,UPI,North
O1906,C376,2024-10-05,Net Banking,North
O1907,C145,2024-04-04,Net Banking,South
O1908,C095,2023-08-05,Credit Card,North
O1909,C362,2024-11-06,UPI,North
O1910,C247,2024-06-11,Credit Card,West
O1911,C428,2023-08-16,Credit Card,South
O1912,C210,2024-02-19,Net Banking,South
O1913,C078,2024-04-24,Debit Card,South
O1914,C411,2024-12-10,Debit Card,West
O1915,C140,2024-08-26,Cash,North
O1916,C493,2024-10-08,Credit Card,West
O1917,C420,2023-09-04,UPI,South
O1918,C293,2023-06-19,UPI,North
O1919,C071,2023-11-20,Cash,South
O1920,C341,2023-09-12,Net Banking,East
O1921,C239,2024-05-09,Cash,South
O1922,C277,2024-06-16,UPI,South
O1923,C271,2023-03-17,Credit Card,North
O1924,C376,2024-11-25,UPI,North
O1925,C395,2023-08-14,Credit Card,South
O1926,C075,2023-06-23,Cash,North
O1927,C454,2024-06-19,Cash,West
O1928,C255,2024-12-26,UPI,West
O1929,C455,2023-03-11,Net Banking,North
O1930,C342,2024-07-05,Net Banking,South
O1931,C294,2024-07-04,Net Banking,North
O1932,C437,2023-06-05,Credit Card,North
O1933,C482,2024-11-03,UPI,West
O1934,C368,2023-07-19,Cash,North
O1935,C042,2024-09-17,Cash,North
O1936,C257,2023-01-09,Credit Card,South
O1937,C383,2024-12-05,Debit Card,West
O1938,C081,2023-10-05,UPI,South
O1939,C413,2024-07-25,Net Banking,West
O1940,C189,2024-04-16,Debit Card,North
O1941,C419,2024-01-15,Debit Card,North
O1942,C088,2024-12-26,Debit Card,North
O1943,C361,2024-05-28,Credit Card,North
O1944,C209,2023-12-10,Debit Card,West
O1945,C371,2023-04-11,Debit Card,South
O1946,C048,2023-03-17,Debit Card,West
O1947,C470,2024-07-26,Net Banking,North
O1948,C063,2023-04-04,Cash,North
O1949,C187,2024-07-28,Debit Card,West
O1950,C415,2024-03-04,Debit Card,South
O1951,C479,2024-02-16,Cash,South
O1952,C422,2023-12-01,Debit Card,West
O1953,C459,2023-05-22,Debit Card,East
O1954,C056,2023-11-22,Cash,South
O1955,C035,2024-05-07,Debit Card,West
O1956,C153,2024-02-14,Debit Card,West
O1957,C471,2024-07-21,UPI,South
O1958,C422,2023-11-06,Cash,West
O1959,C096,2023-06-10,UPI,South
O1960,C145,2023-11-04,UPI,South
O1961,C165,2023-01-11,UPI,East
O1962,C468,2024-05-22,Credit Card,North
O1963,C257,2024-09-06,Net Banking,South
O1964,C086,2023-06-16,Cash,South
O1965,C488,2024-03-07,Net Banking,North
O1966,C300,2024-08-02,Credit Card,South
O1967,C190,2024-02-07,Net Banking,North
O1968,C371,2024-12-16,UPI,South
O1969,C195,2023-01-08,Debit Card,West
O1970,C445,2024-10-08,Net Banking,South
O1971,C420,2024-09-05,Net Banking,South
O1972,C477,2023-01-15,Debit Card,West
O1973,C379,2024-06-06,UPI,West
O1974,C053,2024-05-23,Debit Card,South
O1975,C072,2024-02-14,Net Banking,East
O1976,C162,2024-05-15,UPI,East
O1977,C470,2023-12-04,Credit Card,North
O1978,C240,2024-10-22,UPI,East
O1979,C260,2023-03-20,Debit Card,North
O1980,C460,2024-04-02,Cash,North
O1981,C070,2024-10-25,Debit Card,North
O1982,C239,2024-02-24,Debit Card,South
O1983,C255,2023-10-18,Debit Card,West
O1984,C364,2024-07-03,Net Banking,West
O1985,C055,2023-03-05,Credit Card,South
O1986,C348,2024-05-01,Credit Card,West
O1987,C215,2024-12-15,Debit Card,West
O1988,C095,2024-08-21,UPI,North
O1989,C441,2023-07-10,Debit Card,South
O1990,C069,2024-09-08,Credit Card,North
O1991,C053,2024-06-11,Credit Card,South
O1992,C146,2024-03-14,Net Banking,North
O1993,C078,2024-07-08,Debit Card,South
O1994,C399,2023-08-27,Net Banking,North
O1995,C209,2023-01-13,Cash,West
O1996,C407,2023-09-11,Net Banking,South
O1997,C025,2023-11-06,UPI,West
O1998,C077,2024-07-25,Cash,West
O1999,C336,2024-06-22,Net Banking,North
O2000,C328,2024-10-16,UPI,West
O2001,C260,2023-02-02,Credit Card,North
O2002,C231,2024-09-17,Cash,North
O2003,C284,2024-12-13,Debit Card,West
O2004,C061,2024-08-18,Cash,North
O2005,C040,2024-03-27,Cash,North
O2006,C467,2024-04-27,UPI,North
O2007,C033,2023-10-13,UPI,West
O2008,C067,2023-05-18,Cash,North
O2009,C451,2024-02-09,Credit Card,South
O2010,C084,2024-08-06,Credit Card,East
O2011,C060,2024-07-03,UPI,South
O2012,C500,2023-12-21,Credit Card,South
O2013,C332,2023-03-06,Credit Card,West
O2014,C091,2023-04-28,Credit Card,West
O2015,C367,2024-11-05,Cash,North
O2016,C169,2024-09-15,UPI,North
O2017,C369,2024-05-16,Net Banking,East
O2018,C319,2024-08-01,Debit Card,South
O2019,C411,2023-08-04,Credit Card,West
O2020,C425,2024-02-22,Cash,North
O2021,C116,2023-11-04,Debit Card,North
O2022,C019,2023-10-28,Cash,North
O2023,C078,2024-08-12,UPI,South
O2024,C055,2024-05-12,Debit Card,South
O2025,C379,2024-08-27,Cash,West
O2026,C405,2023-12-04,Net Banking,North
O2027,C355,2023-10-15,Debit Card,West
O2028,C009,2023-09-13,Credit Card,North
O2029,C195,2023-08-15,Credit Card,West
O2030,C380,2023-02-28,Cash,West
O2031,C436,2024-09-17,UPI,North
O2032,C345,2023-05-23,Net Banking,East
O2033,C038,2024-02-22,Credit Card,South
O2034,C259,2024-12-12,Cash,West
O2035,C143,2024-04-16,Debit Card,South
O2036,C226,2024-03-18,UPI,East
O2037,C039,2023-12-13,UPI,West
O2038,C061,2024-06-24,Net Banking,North
O2039,C092,2023-01-21,Net Banking,West
O2040,C126,2024-12-02,Debit Card,South
O2041,C474,2023-08-27,Net Banking,North
O2042,C067,2024-02-18,Debit Card,North
O2043,C431,2023-03-25,Net Banking,South
O2044,C500,2023-05-06,UPI,South
O2045,C328,2023-10-10,Debit Card,West
O2046,C289,2024-08-05,Debit Card,West
O2047,C049,2024-10-10,Credit Card,South
O2048,C054,2024-01-01,Net Banking,North
O2049,C267,2024-08-22,UPI,South
O2050,C170,2024-01-16,Credit Card,South
O2051,C339,2023-08-12,Net Banking,North
O2052,C007,2024-05-10,Cash,North
O2053,C127,2023-11-06,Credit Card,South
O2054,C434,2023-04-26,UPI,South
O2055,C205,2024-07-07,Cash,South
O2056,C318,2023-04-14,UPI,North
O2057,C183,2024-04-27,Cash,North
O2058,C177,2024-08-02,UPI,South
O2059,C314,2023-07-01,Debit Card,North
O2060,C482,2023-02-26,Cash,West
O2061,C220,2023-01-10,Credit Card,North
O2062,C390,2023-06-22,Credit Card,North
O2063,C101,2023-01-25,Credit Card,North
O2064,C027,2023-03-23,Cash,West
O2065,C015,2023-06-17,Net Banking,North
O2066,C200,2023-06-16,UPI,South
O2067,C419,2023-01-25,Credit Card,North
O2068,C195,2023-03-07,Net Banking,West
O2069,C243,2023-06-26,Net Banking,West
O2070,C098,2023-04-03,Net Banking,North
O2071,C054,2024-09-25,Cash,North
O2072,C224,2023-12-14,Debit Card,West
O2073,C300,2024-11-19,Net Banking,South
O2074,C489,2023-05-16,UPI,West
O2075,C173,2023-07-06,Net Banking,East
O2076,C207,2024-07-28,Debit Card,South
O2077,C198,2024-05-14,UPI,West
O2078,C262,2023-10-20,Credit Card,West
O2079,C451,2024-05-08,Credit Card,South
O2080,C252,2023-10-14,UPI,South
O2081,C355,2024-08-26,Debit Card,West
O2082,C316,2024-10-01,UPI,North
O2083,C419,2024-11-06,Debit Card,North
O2084,C091,2023-06-13,Cash,West
O2085,C352,2024-04-07,Debit Card,West
O2086,C239,2023-10-15,UPI,South
O2087,C314,2023-04-17,Debit Card,North
O2088,C137,2023-11-19,Cash,North
O2089,C496,2023-10-28,Credit Card,South
O2090,C354,2023-06-25,Credit Card,South
O2091,C130,2023-02-26,Cash,West
O2092,C210,2024-07-04,Net Banking,South
O2093,C353,2024-09-03,Credit Card,South
O2094,C474,2023-10-15,Debit Card,North
O2095,C476,2024-02-02,UPI,South
O2096,C329,2024-05-08,Net Banking,North
O2097,C399,2024-07-28,Cash,North
O2098,C354,2023-09-05,Net Banking,South
O2099,C223,2024-08-13,Debit Card,South
O2100,C197,2024-11-11,Cash,West
O2101,C140,2024-04-27,Credit Card,North
O2102,C263,2023-12-06,Debit Card,West
O2103,C207,2024-04-02,Credit Card,South
O2104,C060,2023-11-22,Cash,South
O2105,C010,2023-12-20,UPI,South
O2106,C259,2024-08-08,Net Banking,West
O2107,C180,2023-06-28,UPI,North
O2108,C226,2023-02-17,Cash,East
O2109,C004,2024-10-20,Debit Card,West
O2110,C415,2023-10-03,Cash,South
O2111,C180,2024-02-23,Cash,North
O2112,C424,2023-10-18,Net Banking,South
O2113,C186,2024-06-05,UPI,South
O2114,C131,2023-02-18,UPI,West
O2115,C130,2023-03-14,Credit Card,West
O2116,C326,2024-04-20,Debit Card,South
O2117,C256,2023-10-05,Net Banking,West
O2118,C116,2024-03-18,Debit Card,North
O2119,C001,2024-07-17,Net Banking,West
O2120,C427,2023-01-02,UPI,East
O2121,C140,2024-11-25,Net Banking,North
O2122,C233,2023-07-16,Debit Card,South
O2123,C025,2023-12-27,Debit Card,West
O2124,C112,2023-04-26,Credit Card,South
O2125,C422,2024-01-12,Credit Card,West
O2126,C355,2023-11-17,Debit Card,West
O2127,C424,2023-12-02,Debit Card,South
O2128,C208,2024-02-01,Cash,North
O2129,C158,2023-12-19,UPI,West
O2130,C197,2024-10-04,UPI,West
O2131,C397,2024-09-25,Debit Card,West
O2132,C145,2024-11-11,Debit Card,South
O2133,C035,2023-09-10,Credit Card,West
O2134,C495,2024-07-18,Debit Card,South
O2135,C286,2024-02-20,Debit Card,West
O2136,C053,2023-05-04,Cash,South
O2137,C202,2024-12-14,Cash,West
O2138,C442,2024-06-24,Credit Card,West
O2139,C439,2023-12-14,Net Banking,North
O2140,C002,2023-03-16,UPI,West
O2141,C032,2024-01-25,Credit Card,North
O2142,C166,2023-08-23,Debit Card,North
O2143,C072,2024-07-15,Cash,East
O2144,C404,2023-07-22,Cash,South
O2145,C019,2024-01-27,Net Banking,North
O2146,C128,2024-06-15,Cash,West
O2147,C163,2024-12-24,Debit Card,North
O2148,C184,2024-02-28,Credit Card,South
O2149,C254,2023-01-23,Debit Card,South
O2150,C395,2024-03-05,Cash,South
O2151,C063,2024-07-08,Net Banking,North
O2152,C292,2023-01-20,Debit Card,North
O2153,C409,2024-11-23,Debit Card,East
O2154,C077,2024-08-03,Debit Card,West
O2155,C279,2023-05-09,Net Banking,East
O2156,C201,2024-10-21,UPI,South
O2157,C271,2023-09-09,Cash,North
O2158,C115,2024-02-19,Debit Card,North
O2159,C352,2024-03-05,UPI,West
O2160,C248,2023-02-23,Credit Card,West
O2161,C412,2023-11-18,UPI,West
O2162,C079,2023-09-07,Cash,North
O2163,C219,2023-03-17,Debit Card,North
O2164,C057,2023-08-13,Net Banking,East
O2165,C372,2024-03-12,Cash,North
O2166,C003,2023-07-28,Cash,West
O2167,C184,2024-09-07,UPI,South
O2168,C421,2023-11-05,Net Banking,South
O2169,C097,2024-08-06,Net Banking,North
O2170,C121,2023-01-06,Net Banking,South
O2171,C475,2024-11-05,UPI,North
O2172,C152,2024-09-13,Debit Card,North
O2173,C127,2024-08-19,Net Banking,South
O2174,C060,2024-01-05,Credit Card,South
O2175,C273,2024-06-24,Debit Card,South
O2176,C481,2024-09-12,Net Banking,South
O2177,C435,2023-06-01,Debit Card,West
O2178,C261,2023-02-07,Credit Card,West
O2179,C412,2023-03-07,Cash,West
O2180,C066,2023-01-24,UPI,West
O2181,C118,2024-05-16,Net Banking,North
O2182,C487,2024-08-09,Debit Card,West
O2183,C140,2023-07-21,Net Banking,North
O2184,C396,2023-10-20,UPI,North
O2185,C183,2024-02-06,Cash,North
O2186,C340,2023-10-08,UPI,West
O2187,C167,2024-11-26,Credit Card,North
O2188,C072,2024-05-12,Cash,East
O2189,C022,2024-06-26,UPI,South
O2190,C334,2023-06-23,UPI,North
O2191,C259,2023-10-25,Net Banking,West
O2192,C089,2023-04-08,Credit Card,North
O2193,C337,2024-09-21,Credit Card,South
O2194,C310,2023-05-07,Credit Card,South
O2195,C085,2023-10-26,Credit Card,South
O2196,C493,2024-06-24,Debit Card,West
O2197,C123,2024-12-11,Cash,West
O2198,C275,2024-10-26,Net Banking,North
O2199,C059,2023-07-04,Debit Card,West
O2200,C218,2023-07-04,Cash,North
O2201,C245,2024-07-25,Credit Card,North
O2202,C361,2024-03-26,Credit Card,North
O2203,C249,2023-03-01,UPI,West
O2204,C168,2024-04-14,Net Banking,West
O2205,C443,2023-02-01,Net Banking,North
O2206,C003,2024-12-28,Credit Card,West
O2207,C169,2024-08-08,Credit Card,North
O2208,C148,2024-07-25,Net Banking,West
O2209,C487,2023-10-13,Debit Card,West
O2210,C427,2024-05-09,UPI,East
O2211,C386,2024-04-24,Debit Card,North
O2212,C118,2024-06-11,Debit Card,North
O2213,C064,2024-10-28,UPI,North
O2214,C498,2024-10-07,Net Banking,North
O2215,C098,2024-09-20,Credit Card,North
O2216,C218,2024-07-19,UPI,North
O2217,C469,2024-12-21,Credit Card,South
O2218,C166,2023-12-08,Credit Card,North
O2219,C318,2024-03-25,Debit Card,North
O2220,C253,2023-02-16,Debit Card,East
O2221,C148,2024-04-02,Net Banking,West
O2222,C445,2024-01-17,Net Banking,South
O2223,C300,2024-04-15,Cash,South
O2224,C371,2024-11-04,Cash,South
O2225,C342,2024-01-06,Credit Card,South
O2226,C007,2023-04-25,UPI,North
O2227,C429,2024-10-27,UPI,East
O2228,C438,2024-03-17,Debit Card,East
O2229,C170,2024-02-22,UPI,South
O2230,C003,2023-12-23,UPI,West
O2231,C057,2024-08-13,Net Banking,East
O2232,C492,2023-11-11,Cash,West
O2233,C422,2024-02-08,UPI,West
O2234,C414,2024-06-09,Debit Card,North
O2235,C083,2023-09-25,UPI,South
O2236,C262,2023-09-13,Credit Card,West
O2237,C392,2023-07-10,Cash,West
O2238,C281,2024-01-07,Credit Card,South
O2239,C169,2024-05-20,Net Banking,North
O2240,C399,2023-10-17,Net Banking,North
O2241,C290,2023-09-05,Net Banking,South
O2242,C345,2024-10-22,Credit Card,East
O2243,C238,2023-08-06,Net Banking,West
O2244,C206,2023-08-05,UPI,West
O2245,C054,2023-03-14,Debit Card,North
O2246,C400,2023-04-04,UPI,East
O2247,C002,2024-03-14,Debit Card,West
O2248,C100,2023-10-20,UPI,West
O2249,C370,2023-07-09,Cash,West
O2250,C353,2023-10-02,Credit Card,South
O2251,C316,2024-03-16,Debit Card,North
O2252,C032,2024-07-03,Credit Card,North
O2253,C268,2023-06-15,Cash,West
O2254,C252,2024-04-10,Debit Card,South
O2255,C029,2023-08-01,Debit Card,East
O2256,C275,2024-09-14,UPI,North
O2257,C406,2023-12-14,Debit Card,South
O2258,C194,2024-05-26,Cash,North
O2259,C076,2023-02-06,UPI,East
O2260,C359,2024-06-07,UPI,South
O2261,C112,2023-05-27,Net Banking,South
O2262,C443,2023-11-22,Cash,North
O2263,C030,2024-06-21,Net Banking,South
O2264,C254,2024-11-10,UPI,South
O2265,C372,2024-01-20,UPI,North
O2266,C449,2023-03-21,Cash,South
O2267,C071,2023-10-12,Credit Card,South
O2268,C261,2023-11-26,Credit Card,West
O2269,C385,2024-11-22,Net Banking,West
O2270,C342,2023-02-05,UPI,South
O2271,C086,2024-06-04,UPI,South
O2272,C251,2024-01-20,Cash,North
O2273,C405,2023-05-12,Cash,North
O2274,C455,2023-01-20,Debit Card,North
O2275,C339,2024-04-24,Debit Card,North
O2276,C399,2024-09-25,Credit Card,North
O2277,C162,2023-04-12,Cash,East
O2278,C257,2023-11-27,Credit Card,South
O2279,C128,2023-03-21,Credit Card,West
O2280,C473,2023-01-22,Cash,North
O2281,C207,2023-08-24,Cash,South
O2282,C176,2023-04-08,Debit Card,South
O2283,C107,2024-06-15,Debit Card,North
O2284,C221,2023-09-06,Cash,West
O2285,C256,2023-12-19,Cash,West
O2286,C068,2024-11-05,Debit Card,West
O2287,C315,2024-03-25,Cash,North
O2288,C043,2024-10-25,Net Banking,West
O2289,C049,2024-02-23,Debit Card,South
O2290,C267,2023-11-12,Credit Card,South
O2291,C039,2023-07-10,Net Banking,West
O2292,C306,2023-10-28,Net Banking,East
O2293,C116,2024-05-10,Net Banking,North
O2294,C142,2024-04-24,Credit Card,West
O2295,C290,2023-09-16,Net Banking,South
O2296,C187,2023-12-11,Cash,West
O2297,C102,2023-04-05,Net Banking,North
O2298,C386,2024-05-18,Cash,North
O2299,C430,2024-05-04,Cash,North
O2300,C498,2024-07-26,Credit Card,North
O2301,C292,2024-03-14,UPI,North
O2302,C274,2024-10-06,Cash,North
O2303,C140,2024-05-07,Cash,North
O2304,C042,2023-03-14,UPI,North
O2305,C070,2023-04-17,Credit Card,North
O2306,C461,2023-12-28,Debit Card,North
O2307,C012,2023-02-22,Debit Card,West
O2308,C484,2024-11-07,Debit Card,East
O2309,C201,2023-05-06,Debit Card,South
O2310,C258,2023-03-28,Net Banking,South
O2311,C098,2024-10-01,Debit Card,North
O2312,C177,2024-03-16,Credit Card,South
O2313,C117,2024-02-03,Debit Card,South
O2314,C399,2024-05-05,Cash,North
O2315,C183,2024-12-24,Credit Card,North
O2316,C301,2023-09-02,Credit Card,West
O2317,C128,2023-11-27,Debit Card,West
O2318,C467,2023-05-10,Cash,North
O2319,C038,2024-09-24,Cash,South
O2320,C144,2023-02-11,Net Banking,South
O2321,C132,2024-08-08,Credit Card,North
O2322,C286,2024-12-15,Cash,West
O2323,C014,2023-06-09,Debit Card,North
O2324,C386,2023-11-18,Debit Card,North
O2325,C120,2024-02-28,Debit Card,South
O2326,C137,2023-01-08,Credit Card,North
O2327,C167,2023-08-22,Net Banking,North
O2328,C327,2024-05-15,Net Banking,West
O2329,C340,2023-05-22,Cash,West
O2330,C215,2023-01-13,Credit Card,West
O2331,C147,2023-11-07,Credit Card,North
O2332,C001,2024-02-19,UPI,West
O2333,C081,2023-06-17,UPI,South
O2334,C122,2023-03-11,Cash,East
O2335,C136,2023-08-15,Cash,South
O2336,C248,2023-06-12,Debit Card,West
O2337,C110,2024-03-04,Debit Card,South
O2338,C212,2024-10-28,Cash,North
O2339,C050,2024-08-15,Debit Card,South
O2340,C382,2024-08-27,UPI,South
O2341,C128,2023-08-14,UPI,West
O2342,C184,2023-07-25,Cash,South
O2343,C429,2024-06-05,Debit Card,East
O2344,C315,2024-05-04,Net Banking,North
O2345,C153,2024-03-07,Debit Card,West
O2346,C280,2023-03-22,Debit Card,North
O2347,C345,2024-06-22,Cash,East
O2348,C388,2023-05-11,Debit Card,South
O2349,C280,2023-12-16,Cash,North
O2350,C071,2024-08-02,Credit Card,South
O2351,C471,2024-06-24,UPI,South
O2352,C286,2023-06-24,Cash,West
O2353,C002,2024-11-13,Net Banking,West
O2354,C399,2024-12-04,Credit Card,North
O2355,C044,2024-05-17,Debit Card,East
O2356,C318,2023-07-17,Credit Card,North
O2357,C329,2023-08-18,UPI,North
O2358,C298,2024-09-23,UPI,North
O2359,C124,2024-06-23,Net Banking,West
O2360,C304,2024-07-09,UPI,North
O2361,C119,2023-12-20,Net Banking,South
O2362,C341,2023-07-24,Net Banking,East
O2363,C236,2024-08-04,Cash,West
O2364,C089,2024-08-23,Debit Card,North
O2365,C279,2024-08-28,Cash,East
O2366,C135,2024-02-18,Net Banking,North
O2367,C058,2023-01-07,Debit Card,South
O2368,C133,2024-06-27,Credit Card,West
O2369,C441,2024-09-20,Net Banking,South
O2370,C194,2024-03-02,Net Banking,North
O2371,C160,2023-11-13,Net Banking,South
O2372,C059,2023-06-04,UPI,West
O2373,C493,2023-10-27,UPI,West
O2374,C195,2024-10-06,Credit Card,West
O2375,C313,2023-11-27,Net Banking,South
O2376,C403,2024-04-11,Credit Card,West
O2377,C274,2023-02-15,Cash,North
O2378,C038,2023-10-19,Credit Card,South
O2379,C202,2024-08-02,Debit Card,West
O2380,C453,2023-09-25,UPI,South
O2381,C378,2023-08-27,Cash,East
O2382,C019,2023-08-05,UPI,North
O2383,C100,2023-06-04,Cash,West
O2384,C418,2023-05-11,Net Banking,West
O2385,C296,2024-11-21,Cash,East
O2386,C139,2023-02-13,UPI,East
O2387,C164,2023-01-23,Net Banking,South
O2388,C464,2024-10-23,Credit Card,North
O2389,C085,2023-10-26,Cash,South
O2390,C126,2024-04-28,UPI,South
O2391,C328,2023-12-14,Credit Card,West
O2392,C041,2023-12-26,UPI,North
O2393,C259,2024-11-28,Net Banking,West
O2394,C455,2023-09-10,Cash,North
O2395,C425,2023-04-09,UPI,North
O2396,C416,2024-07-16,UPI,North
O2397,C256,2023-11-02,Cash,West
O2398,C119,2024-02-06,UPI,South
O2399,C019,2024-04-03,Debit Card,North
O2400,C291,2024-06-24,Net Banking,South
O2401,C050,2023-12-12,Cash,South
O2402,C195,2023-09-13,Credit Card,West
O2403,C036,2024-08-01,Credit Card,West
O2404,C193,2024-10-12,Cash,North
O2405,C034,2024-03-21,Debit Card,South
O2406,C283,2023-12-09,Cash,South
O2407,C455,2023-09-13,Cash,North
O2408,C428,2024-11-25,Credit Card,South
O2409,C341,2024-09-26,Cash,East
O2410,C201,2023-04-12,Net Banking,South
O2411,C171,2023-05-04,Credit Card,East
O2412,C304,2024-07-23,Credit Card,North
O2413,C383,2023-09-03,Credit Card,West
O2414,C065,2023-12-17,Credit Card,West
O2415,C115,2023-07-16,Cash,North
O2416,C021,2024-04-10,Cash,West
O2417,C077,2023-10-16,Credit Card,West
O2418,C305,2023-02-14,Debit Card,South
O2419,C268,2024-10-20,Debit Card,West
O2420,C153,2024-08-07,Credit Card,West
O2421,C285,2023-08-13,Net Banking,South
O2422,C482,2023-07-03,Net Banking,West
O2423,C465,2024-05-15,Cash,West
O2424,C477,2023-11-10,Credit Card,West
O2425,C464,2023-07-20,Credit Card,North
O2426,C372,2024-09-13,UPI,North
O2427,C229,2023-07-26,Debit Card,North
O2428,C097,2023-03-18,Net Banking,North
O2429,C067,2024-01-01,Net Banking,North
O2430,C311,2023-10-11,Debit Card,East
O2431,C244,2023-07-13,Cash,West
O2432,C164,2024-01-21,Debit Card,South
O2433,C301,2024-04-04,UPI,West
O2434,C259,2023-04-12,Debit Card,West
O2435,C216,2023-01-13,Credit Card,North
O2436,C082,2023-12-08,Debit Card,West
O2437,C140,2023-09-23,Net Banking,North
O2438,C271,2023-02-27,Debit Card,North
O2439,C423,2023-05-25,Net Banking,West
O2440,C146,2024-02-27,Credit Card,North
O2441,C255,2023-11-25,Net Banking,West
O2442,C345,2024-02-20,UPI,East
O2443,C225,2024-07-02,Credit Card,West
O2444,C397,2024-10-19,Cash,West
O2445,C101,2023-01-27,Credit Card,North
O2446,C314,2023-09-02,Net Banking,North
O2447,C457,2024-07-14,Debit Card,North
O2448,C035,2023-09-05,Debit Card,West
O2449,C173,2023-05-22,Debit Card,East
O2450,C118,2024-02-02,Credit Card,North
O2451,C056,2024-09-12,Net Banking,South
O2452,C446,2024-06-26,Net Banking,North
O2453,C453,2024-04-19,Debit Card,South
O2454,C240,2024-10-06,Credit Card,East
O2455,C089,2024-06-03,Cash,North
O2456,C112,2023-09-22,Debit Card,South
O2457,C025,2024-05-03,UPI,West
O2458,C316,2023-12-23,UPI,North
O2459,C205,2024-12-01,Net Banking,South
O2460,C154,2024-03-19,UPI,South
O2461,C373,2023-07-24,Debit Card,South
O2462,C218,2024-01-16,Net Banking,North
O2463,C391,2023-03-19,Credit Card,West
O2464,C419,2024-11-19,Net Banking,North
O2465,C376,2024-02-24,Cash,North
O2466,C205,2024-08-27,Debit Card,South
O2467,C380,2024-09-04,Cash,West
O2468,C385,2024-01-16,Credit Card,West
O2469,C421,2023-03-28,UPI,South
O2470,C208,2024-02-25,Net Banking,North
O2471,C094,2023-12-27,Cash,North
O2472,C319,2024-08-26,Net Banking,South
O2473,C390,2023-08-14,UPI,North
O2474,C167,2024-09-03,Cash,North
O2475,C498,2024-01-11,Net Banking,North
